SubPlot;idTree;Xfield;Yfield;Family;spName;Genus;Species;CircCorr
1;101043;52,5;193,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;43
1;101045;60,5;185,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;104,5
1;101046;60,5;185,00000000000000;Salicaceae;Casearia_javitensis;Casearia;javitensis;45,5
1;101047;60,5;184,50000000000000;Chrysobalanaceae;Couepia_habrantha;Couepia;habrantha;97,5
1;101048;60;181,00000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;72
1;101049;56;183,50000000000000;Olacaceae;Chaunochiton_kappleri;Chaunochiton;kappleri;47,5
1;101050;56;182,50000000000000;Malvaceae;Theobroma_guianense;Theobroma;guianense;76,5
1;101051;57;177,00000000000000;Anacardiaceae;Thyrsodium_guianense;Thyrsodium;guianense;68
1;101052;57;175,00000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;66
1;101053;54;175,50000000000000;Burseraceae;Protium_tenuifolium;Protium;tenuifolium;44
1;101054;60,5;178,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;41
1;100847;32;242,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;37
1;100848;37;241,50000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;90
1;100850;40,5;243,50000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;135
1;100851;42;235,00000000000000;Chrysobalanaceae;Couepia_bracteosa;Couepia;bracteosa;104,5
1;100852;42,5;232,50000000000000;Chrysobalanaceae;Leptobalanus_sprucei;Leptobalanus;sprucei;43
1;100853;41,5;232,50000000000000;Fabaceae;Andira_coriacea;Andira;coriacea;117
1;100854;38,5;231,50000000000000;Putranjivaceae;Drypetes_variabilis;Drypetes;variabilis;90
1;100856;34;234,50000000000000;Sapotaceae;Micropholis_guyanensis;Micropholis;guyanensis subsp. duckeana;81
1;100857;35,5;229,50000000000000;Myristicaceae;Iryanthera_hostmannii;Iryanthera;hostmannii;49,5
1;100861;35;224,00000000000000;Chrysobalanaceae;Couepia_bracteosa;Couepia;bracteosa;59
1;100862;39,5;224,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;35
1;100863;41;226,00000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;61
1;100864;41,5;221,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;44,5
1;100867;33;216,50000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;44,5
1;100868;33;215,50000000000000;Malvaceae;Pachira_dolichocalyx;Pachira;dolichocalyx;51
1;101073;58;148,50000000000000;Meliaceae;Carapa_surinamensis;Carapa;surinamensis;121,5
1;101074;56;144,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;120
1;101075;52,5;144,00000000000000;Sapindaceae;Cupania_scrobiculata;Cupania;scrobiculata;55
1;100916;32;150,00000000000000;Chrysobalanaceae;Licania_laxiflora;Licania;laxiflora;94,5
1;100917;37,5;149,00000000000000;Fabaceae;Recordoxylon_speciosum;Recordoxylon;speciosum;68
1;100918;37,5;147,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;42,5
1;100920;38;144,00000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;83,5
1;100921;37;141,50000000000000;Lauraceae;Indet.Lauraceae_Indet.;Indet.Lauraceae;Indet.;50,5
1;100923;34;139,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;81
1;100924;30;141,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;33
1;100925;30;140,00000000000000;Elaeocarpaceae;Sloanea_sp.22-CAY;Sloanea;sp.22-CAY;150
1;100926;38,5;140,00000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;84,5
1;100927;39,5;135,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;131
1;100928;39;128,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;89
1;100929;31,5;125,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;103
1;100931;46,5;127,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;39,5
1;100932;50;129,00000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;154,375
1;100933;48;129,50000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;46
1;100934;45,5;135,00000000000000;Linaceae;Hebepetalum_humiriifolium;Hebepetalum;humiriifolium;104
1;100935;41;135,50000000000000;Chrysobalanaceae;Licania_laxiflora;Licania;laxiflora;70
1;100937;43,5;137,00000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;53
1;100938;47;136,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;55,5
1;101146;67,5;210,00000000000000;Euphorbiaceae;Hevea_guianensis;Hevea;guianensis;44
1;100985;45;213,50000000000000;Burseraceae;Protium_opacum;Protium;opacum subsp. rabelianum;58
1;100988;49;217,00000000000000;Peraceae;Chaetocarpus_sp.1-CAY;Chaetocarpus;sp.1-CAY;185,5
1;100989;45;216,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;206
1;100990;46,5;219,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;49
1;100991;43;222,00000000000000;Lecythidaceae;Couratari_calycina;Couratari;calycina;66
1;100992;46,5;228,50000000000000;Chrysobalanaceae;Licania_laxiflora;Licania;laxiflora;45
1;100993;49;237,00000000000000;Chrysobalanaceae;Couepia_caryophylloides;Couepia;caryophylloides;48,5
1;100997;45;231,50000000000000;Lecythidaceae;Gustavia_hexapetala;Gustavia;hexapetala;50
1;100998;46,5;232,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;51
1;100999;46,5;232,50000000000000;Burseraceae;Protium_giganteum;Protium;giganteum var. crassifolium;67
1;101000;44,5;241,00000000000000;Clusiaceae;Tovomita_sp.5-CAY;Tovomita;sp.5-CAY;44
1;101001;42;244,00000000000000;Clusiaceae;Tovomita_caloneura;Tovomita;caloneura;40
1;101002;44,5;243,50000000000000;Violaceae;Amphirrhox_longifolia;Amphirrhox;longifolia;50
1;101003;44,5;246,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;66,5
1;101004;44,5;250,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;160
1;101005;54;246,50000000000000;Chrysobalanaceae;Licania_membranacea;Licania;membranacea;95
1;101228;74,5;150,50000000000000;Malvaceae;Sterculia_pruriens;Sterculia;pruriens;57
1;101055;58;173,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;230
1;101056;55;171,00000000000000;Myristicaceae;Virola_michelii;Virola;michelii;74
1;101057;54;168,50000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;95,5
1;101058;52;169,00000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;75
1;101059;55;166,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;67
1;101060;59;166,00000000000000;Lauraceae;Licaria_cannella;Licaria;cannella;42,5
1;101061;55;163,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;79,5
1;101062;57;160,50000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;61,5
1;101063;56;157,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;61,5
1;101064;55,5;156,00000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;122
1;101065;53,5;156,50000000000000;Apocynaceae;Aspidosperma_album;Aspidosperma;album;76
1;101066;52;158,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;44,5
1;101067;51;160,00000000000000;Clusiaceae;Moronobea_coccinea;Moronobea;coccinea;95
1;101070;51;149,50000000000000;Lecythidaceae;Couratari_multiflora;Couratari;multiflora;150
1;101071;51,5;150,00000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;53
1;101072;53;149,00000000000000;Fabaceae;Swartzia_guianensis;Swartzia;guianensis;67,5
1;101295;84;210,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;64
1;101296;90;206,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;147,5
1;101297;90;211,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;46,5
1;101298;83,5;212,50000000000000;Vochysiaceae;Ruizterania_albiflora;Ruizterania;albiflora;117
1;101299;82,5;216,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;54
1;101300;84;220,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;61
1;101301;82;221,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;36,5
1;101303;86,5;225,00000000000000;Clusiaceae;Tovomita_Indet.;Tovomita;Indet.;44
1;101304;85,5;227,00000000000000;Rubiaceae;Chimarrhis_turbinata;Chimarrhis;turbinata;165
1;101305;88,5;229,00000000000000;Goupiaceae;Goupia_glabra;Goupia;glabra;126
1;101306;89,5;230,00000000000000;Chrysobalanaceae;Licania_membranacea;Licania;membranacea;67
1;101307;90;231,00000000000000;Fabaceae;Recordoxylon_speciosum;Recordoxylon;speciosum;153,5
1;101308;87,5;233,00000000000000;Lecythidaceae;Gustavia_hexapetala;Gustavia;hexapetala;65,5
1;101309;86,5;235,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;41,5
1;101310;89;237,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;67
1;101311;84,5;238,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;168
1;101313;83;242,50000000000000;Simaroubaceae;Homalolepis_cedron;Homalolepis;cedron;43,5
1;101314;84;245,50000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;53
1;101315;87;245,50000000000000;Moraceae;Brosimum_rubescens;Brosimum;rubescens;45
1;101317;90,5;240,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;43
1;101318;88,5;249,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;176
1;101319;84,5;250,00000000000000;Lecythidaceae;Gustavia_hexapetala;Gustavia;hexapetala;55,5
1;101322;97;247,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;46
1;101076;59,5;135,50000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;68
1;101077;59,5;133,50000000000000;Burseraceae;Protium_opacum;Protium;opacum subsp. rabelianum;62
1;101078;53,5;133,50000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;34
1;101080;58,5;127,00000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;42,5
1;101081;53,5;127,50000000000000;Malvaceae;Eriotheca_globosa;Eriotheca;globosa;154
1;101082;54;126,00000000000000;Linaceae;Hebepetalum_humiriifolium;Hebepetalum;humiriifolium;58,5
1;101083;69;127,00000000000000;Bignoniaceae;Jacaranda_copaia;Jacaranda;copaia subsp. copaia;56,5
1;101085;63,5;127,00000000000000;Elaeocarpaceae;Sloanea_brevipes;Sloanea;brevipes;38
1;101086;62;129,00000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;220,0625
1;101087;68,5;134,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;61,5
1;101089;68;137,00000000000000;Myristicaceae;Iryanthera_sagotiana;Iryanthera;sagotiana;58,5
1;101090;67,5;138,00000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;276,75
1;101091;65;137,00000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;102,25
1;101092;64;139,00000000000000;Chrysobalanaceae;Licania_laxiflora;Licania;laxiflora;50
1;101094;63,5;141,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;67
1;101095;60;140,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;44,5
1;101098;61,5;146,50000000000000;Clusiaceae;Moronobea_coccinea;Moronobea;coccinea;88,5
1;101099;62;147,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;88
1;101323;100,0000000000000;249,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;61,5
1;101324;92,5;241,00000000000000;Fabaceae;Swartzia_panacoco;Swartzia;panacoco var. panacoco;69
1;101325;100,0000000000000;239,50000000000000;Myristicaceae;Iryanthera_hostmannii;Iryanthera;hostmannii;72
1;101327;99,5;239,00000000000000;Polygonaceae;Coccoloba_mollis;Coccoloba;mollis;46
1;101328;98,5;236,00000000000000;Sapindaceae;Talisia_praealta;Talisia;praealta;62
1;101329;98;235,00000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;127,5
1;101331;98,5;231,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;55
1;101332;92;231,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;109
1;101334;98,5;226,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;70
1;101335;100,5000000000000;227,00000000000000;Sapotaceae;Pouteria_sp.42-CAY;Pouteria;sp.42-CAY;87,5
1;101337;93;223,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;85
1;101338;92,5;222,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;38,5
1;101339;92;220,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;166
1;101344;96,5;213,00000000000000;Lecythidaceae;Gustavia_hexapetala;Gustavia;hexapetala;35,5
1;101346;91;212,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;91
1;101347;100,5000000000000;212,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;98,5
1;101348;91,5;208,50000000000000;Fabaceae;Swartzia_guianensis;Swartzia;guianensis;49
1;101100;64,5;152,50000000000000;Moraceae;Brosimum_guianense;Brosimum;guianense;56
1;101105;66,5;162,00000000000000;Clusiaceae;Tovomita_caloneura;Tovomita;caloneura;56
1;101107;61,5;159,50000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;164
1;101108;66,5;165,00000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;160
1;101109;63,5;164,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;39
1;101110;63;164,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;125,5
1;101111;67,5;167,00000000000000;Apocynaceae;Lacmellea_aculeata;Lacmellea;aculeata;53,5
1;101112;66,5;168,50000000000000;Elaeocarpaceae;Sloanea_laxiflora;Sloanea;laxiflora;90,5
1;101113;65;168,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;62
1;101115;68,5;173,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;65
1;101116;65,5;178,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;147,5
1;101117;65;176,50000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;164,5
1;101118;60,5;173,50000000000000;Myrtaceae;Eugenia_patrisii;Eugenia;patrisii;43
1;101119;60,5;173,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;77,5
1;101120;61;179,00000000000000;Olacaceae;Chaunochiton_kappleri;Chaunochiton;kappleri;40
1;101122;67,5;183,00000000000000;Elaeocarpaceae;Sloanea_sp.4-CAY;Sloanea;sp.4-CAY;111,125
1;101123;65;182,50000000000000;Myrtaceae;Eugenia_cupulata;Eugenia;cupulata;40
1;101124;68,5;184,50000000000000;Anacardiaceae;Thyrsodium_guianense;Thyrsodium;guianense;70
1;101125;69;186,50000000000000;Lecythidaceae;Gustavia_hexapetala;Gustavia;hexapetala;46
1;101128;70;190,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;34
1;101129;69;195,50000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;72,5
1;101130;67;195,50000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;182,5
1;101132;61,5;195,00000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;57
1;101133;64,5;197,50000000000000;Lecythidaceae;Couratari_multiflora;Couratari;multiflora;42
1;101134;66,5;199,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;104
1;101135;64;199,50000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;33,5
1;101138;66,5;204,50000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;120,5
1;101139;70;204,00000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;58,5
1;101140;68;205,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;159
1;101142;62,5;205,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;56
1;101143;69,5;210,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;48,5
1;101144;66;210,00000000000000;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;54,5
1;101365;92,5;177,00000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;78,5
1;101366;96,5;174,50000000000000;Fabaceae;Dipteryx_odorata;Dipteryx;odorata;138,5
1;101367;96,5;172,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;39
1;101368;95;172,50000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;86,5
1;101369;93,5;174,00000000000000;Lecythidaceae;Couratari_multiflora;Couratari;multiflora;126
1;101370;90;178,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;82
1;101372;92;168,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;203,5
1;101373;92;164,50000000000000;Malvaceae;Eriotheca_longitubulosa;Eriotheca;longitubulosa;80,5
1;101374;94,5;163,00000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;191,875
1;101375;96,5;163,00000000000000;Malvaceae;Apeiba_glabra;Apeiba;glabra;120
1;101376;97;163,00000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;56
1;101377;99;166,00000000000000;Simaroubaceae;Homalolepis_cedron;Homalolepis;cedron;39
1;101378;99,5;166,00000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;117,5
1;101379;101,0000000000000;160,00000000000000;Clusiaceae;Tovomita_sp.22-CAY;Tovomita;sp.22-CAY;50,5
1;101380;99,5;154,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;75
1;101381;98;157,00000000000000;Lecythidaceae;Lecythis_poiteaui;Lecythis;poiteaui;57
1;101383;96,5;156,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;104,5
1;101384;94;158,50000000000000;Fabaceae;Zygia_tetragona;Zygia;tetragona;50,5
1;101385;90,5;161,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;107
1;101389;98;146,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;49,5
1;101390;98;145,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;44
1;101391;93;151,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;115
1;101392;90,5;152,00000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;91,5
1;101393;92;148,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;44
1;101394;93,5;143,50000000000000;Apocynaceae;Ambelania_acida;Ambelania;acida;39
1;101395;93,5;141,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;83
1;101396;93;139,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;118
1;101397;96;139,00000000000000;Sapotaceae;Micropholis_venulosa;Micropholis;venulosa;77,5
1;101398;97,5;135,50000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;76
1;101399;88;133,00000000000000;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;67
1;101401;96;131,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;64,5
1;101402;93;136,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;36
1;101405;71;213,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;37,5
1;101407;83;229,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;39,5
1;101408;91,5;182,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;44
1;101410;101,0000000000000;130,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;79
1;101413;106,5000000000000;140,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;239
1;101415;100,0000000000000;137,00000000000000;Chrysobalanaceae;Licania_laxiflora;Licania;laxiflora;54
1;101417;94,5;241,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;37,5
1;101418;107,0000000000000;145,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;80
1;101419;106,0000000000000;146,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;177
1;101420;110,0000000000000;150,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;48
1;101421;110,0000000000000;151,50000000000000;Sapotaceae;Chrysophyllum_prieurii;Chrysophyllum;prieurii;162,5
1;101422;107,5000000000000;150,50000000000000;Clusiaceae;Moronobea_coccinea;Moronobea;coccinea;100
1;101423;106,0000000000000;151,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;40
1;101425;105,5000000000000;157,50000000000000;Euphorbiaceae;Mabea_piriri;Mabea;piriri;37,5
1;101426;104,5000000000000;160,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;79
1;101427;104,0000000000000;161,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;61,5
1;101429;111,5000000000000;163,00000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;53,5
1;101430;111,0000000000000;163,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;71
1;101431;108,5000000000000;166,50000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;50,5
1;101432;107,5000000000000;166,50000000000000;Chrysobalanaceae;Licania_ovalifolia;Licania;ovalifolia;77
1;101433;107,0000000000000;168,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;41
1;101435;108,5000000000000;170,00000000000000;Metteniusaceae;Poraqueiba_guianensis;Poraqueiba;guianensis;78,5
1;101436;107,5000000000000;170,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;247
1;101437;100,5000000000000;171,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;161,5
